Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,117549,-,-,-,37.33,-121.9,-8,24,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.0
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),
2018,4,9,14,30,298,391,582,113,870,745,4,12.200000000000001,43.43,86,0.13,0.7000000000000001,1.6,116,42.480000000000004,25.900000000000002,1018,34.3313,26.9639,N/A
2018,4,9,15,0,282,312,488,108,847,668,4,12.600000000000001,48.58,57,0.13,0.6000000000000001,1.6,146,43.54,25.900000000000002,1018,28.3346,22.2283,N/A
2018,4,9,15,30,176,551,499,102,814,580,7,12.600000000000001,54.06,29,0.13,0.6000000000000001,1.6,146,43.54,25.900000000000002,1018,28.3587,22.2092,N/A
2018,4,9,16,0,167,450,394,95,768,482,7,13.200000000000001,59.75,0,0.13,0.8,1.7000000000000002,217,47.79,25,1018,21.7534,16.9925,N/A
2018,4,9,16,30,132,438,313,86,707,378,4,13.200000000000001,65.58,0,0.13,0.9,1.7000000000000002,232,52.26,23.5,1018,16.6225,12.9322,N/A
2018,4,9,17,0,97,386,220,74,624,272,4,15.3,71.49,29,0.13,0.9,1.8,246,65.55,22,1018,11.1107,8.5870,N/A
2018,4,9,17,30,64,361,143,60,499,169,7,15.200000000000001,77.42,100,0.13,1,1.8,255,74.09,20,1018,6.8650,5.2523,N/A
2018,4,9,18,0,40,181,61,40,307,76,7,13.4,83.32000000000001,100,0.13,1.1,1.8,264,74.67,18,1019,0.0000,0.0000,N/A
2018,4,9,18,30,10,40,11,12,64,13,7,13.4,88.96000000000001,57,0.13,1.1,1.8,268,79.52,17,1019,0.0000,0.0000,N/A
2018,4,9,19,0,0,0,0,0,0,0,7,12.4,95.19,0,0.13,1.1,1.8,271,79.83,15.9,1019,0.0000,0.0000,N/A
2018,4,9,19,30,0,0,0,0,0,0,6,12.4,100.91,0,0.13,1,1.8,273,82.42,15.4,1019,0.0000,0.0000,N/A
2018,4,9,20,0,0,0,0,0,0,0,7,12,106.46000000000001,0,0.13,0.9,1.8,276,82.61,14.9,1019,0.0000,0.0000,N/A
2018,4,9,20,30,0,0,0,0,0,0,6,12,111.78,43,0.13,0.8,1.8,280,83.76,14.700000000000001,1020,0.0000,0.0000,N/A
2018,4,9,21,0,0,0,0,0,0,0,6,11.3,116.81,29,0.13,0.8,1.8,283,81.15,14.5,1020,0.0000,0.0000,N/A
2018,4,9,21,30,0,0,0,0,0,0,6,11.3,121.46000000000001,0,0.13,0.7000000000000001,1.9000000000000001,288,79.52,14.8,1019,0.0000,0.0000,N/A
2018,4,9,22,0,0,0,0,0,0,0,6,11.3,125.62,0,0.13,0.6000000000000001,2,292,77.4,15.200000000000001,1019,0.0000,0.0000,N/A
2018,4,9,22,30,0,0,0,0,0,0,7,11.3,129.16,0,0.13,0.5,2,188,74.97,15.700000000000001,1019,0.0000,0.0000,N/A
2018,4,9,23,0,0,0,0,0,0,0,7,11,131.94,0,0.13,0.4,2.1,84,71.86,16.1,1019,0.0000,0.0000,N/A
2018,4,9,23,30,0,0,0,0,0,0,8,11,133.81,0,0.13,0.7000000000000001,2,106,71.86,16.1,1019,0.0000,0.0000,N/A
2018,4,10,0,0,0,0,0,0,0,0,8,11.4,134.66,0,0.13,0.9,2,127,73.45,16.1,1018,0.0000,0.0000,N/A
2018,4,10,0,30,0,0,0,0,0,0,7,11.4,134.44,0,0.13,0.9,1.9000000000000001,162,73.92,16,1018,0.0000,0.0000,N/A
2018,4,10,1,0,0,0,0,0,0,0,7,11.100000000000001,133.15,0,0.13,1,1.8,197,73.71000000000001,15.8,1019,0.0000,0.0000,N/A
2018,4,10,1,30,0,0,0,0,0,0,7,11.100000000000001,130.89000000000001,0,0.13,1.1,1.8,218,77.08,15.100000000000001,1019,0.0000,0.0000,N/A
2018,4,10,2,0,0,0,0,0,0,0,7,11.3,127.77,0,0.13,1.2000000000000002,1.8,238,82.38,14.3,1019,0.0000,0.0000,N/A
2018,4,10,2,30,0,0,0,0,0,0,7,11.3,123.96000000000001,0,0.13,1.2000000000000002,1.7000000000000002,245,83.99,14,1019,0.0000,0.0000,N/A
2018,4,10,3,0,0,0,0,0,0,0,7,11.4,119.58,0,0.13,1.3,1.7000000000000002,251,86.4,13.600000000000001,1019,0.0000,0.0000,N/A
2018,4,10,3,30,0,0,0,0,0,0,7,11.4,114.76,0,0.13,1.3,1.6,257,88.10000000000001,13.3,1019,0.0000,0.0000,N/A
2018,4,10,4,0,0,0,0,0,0,0,7,11,109.60000000000001,0,0.13,1.3,1.6,263,87.79,13,1019,0.0000,0.0000,N/A
2018,4,10,4,30,0,0,0,0,0,0,0,11,104.17,0,0.13,1.3,1.5,268,90.2,12.600000000000001,1020,0.0000,0.0000,N/A
2018,4,10,5,0,0,0,0,0,0,0,3,10.600000000000001,98.54,0,0.13,1.2000000000000002,1.4000000000000001,274,89.44,12.3,1020,0.0000,0.0000,N/A
2018,4,10,5,30,0,0,0,0,0,0,7,10.600000000000001,92.76,0,0.13,1.3,1.4000000000000001,277,86.56,12.8,1020,0.0000,0.0000,N/A
2018,4,10,6,0,22,70,26,25,160,34,7,10.9,86.66,82,0.13,1.3,1.3,280,85.58,13.3,1020,0.0000,0.0000,N/A
2018,4,10,6,30,54,207,87,51,401,115,3,10.9,80.85000000000001,100,0.13,1.6,1.3,281,81.26,14.100000000000001,1020,0.0000,0.0000,N/A
2018,4,10,7,0,86,321,170,70,556,215,3,10.600000000000001,74.92,39,0.13,2,1.3,281,74.84,15,1021,8.3188,6.3940,N/A
2018,4,10,7,30,135,217,213,85,657,321,4,10.600000000000001,68.98,7,0.13,2.1,1.3,284,71.11,15.8,1021,11.0028,8.5310,N/A
2018,4,10,8,0,185,164,259,98,722,425,4,8.6,63.08,0,0.13,2.3000000000000003,1.4000000000000001,287,59.370000000000005,16.6,1021,14.0040,10.9163,N/A
2018,4,10,8,30,218,313,387,108,772,525,4,8.6,57.28,0,0.13,2.4000000000000004,1.5,289,57.160000000000004,17.2,1021,21.6575,16.9386,N/A
2018,4,10,9,0,246,372,477,116,806,616,4,7.800000000000001,51.65,0,0.13,2.6,1.5,291,51.59,17.900000000000002,1022,27.3836,21.4632,N/A
2018,4,10,9,30,283,329,510,124,829,697,4,7.800000000000001,46.26,7,0.13,2.6,1.7000000000000002,293,50.32,18.3,1022,29.8373,23.4204,N/A
2018,4,10,10,0,356,199,506,134,841,766,7,8.5,41.25,0,0.13,2.7,1.8,295,51.160000000000004,18.8,1022,30.0180,23.5856,N/A
2018,4,10,10,30,378,256,583,137,854,821,7,8.5,36.78,0,0.13,2.7,2,296,50.22,19.1,1022,34.9352,27.4677,N/A
2018,4,10,11,0,409,139,525,141,861,862,8,10,33.08,0,0.13,2.6,2.1,298,54.63,19.400000000000002,1022,31.6782,24.9182,N/A
2018,4,10,11,30,412,103,501,143,866,889,8,10,30.47,0,0.13,2.5,2.2,297,54.63,19.400000000000002,1022,30.3581,23.8862,N/A
2018,4,10,12,0,374,47,415,144,867,901,8,11.3,29.23,0,0.13,2.5,2.3000000000000003,297,59.76,19.3,1022,25.1931,19.8246,N/A
2018,4,10,12,30,399,78,467,143,865,896,6,11.3,29.54,0,0.13,2.5,2.4000000000000004,295,60.51,19.1,1022,28.3371,22.2980,N/A
2018,4,10,13,0,418,135,533,142,858,875,8,12,31.36,0,0.13,2.5,2.5,294,64.76,18.8,1021,32.2524,25.3745,N/A
2018,4,10,13,30,403,130,510,141,845,838,6,12,34.45,0,0.13,2.5,2.6,291,66.4,18.400000000000002,1021,30.6984,24.1437,N/A
2018,4,10,14,0,360,86,427,138,826,785,6,12.5,38.480000000000004,0,0.13,2.6,2.7,289,70.28,18,1021,25.4955,20.0410,N/A
2018,4,10,14,30,175,13,184,135,801,719,6,12.5,43.2,0,0.13,2.7,2.8000000000000003,287,72.06,17.6,1021,10.8607,8.5304,N/A
2018,4,10,15,0,154,5,157,132,768,642,6,12.700000000000001,48.370000000000005,0,0.13,2.7,2.9000000000000004,285,75.4,17.1,1021,9.1224,7.1568,N/A
2018,4,10,15,30,247,85,297,125,731,556,8,12.700000000000001,53.870000000000005,0,0.13,2.7,2.9000000000000004,285,75.4,17.1,1021,16.8930,13.2307,N/A
2018,4,10,16,0,215,100,266,120,672,460,7,12.700000000000001,59.57,0,0.13,2.9000000000000004,2.9000000000000004,282,79.52,16.2,1021,14.7015,11.4851,N/A
2018,4,10,16,30,159,61,184,108,611,362,7,12.700000000000001,65.41,0,0.13,2.9000000000000004,2.7,281,82.09,15.700000000000001,1021,9.7843,7.6132,N/A
2018,4,10,17,0,52,4,53,91,538,263,7,12.200000000000001,71.32000000000001,14,0.13,3,2.5,281,82.37,15.200000000000001,1021,2.6809,2.0724,N/A
2018,4,10,17,30,20,1,20,69,434,165,7,12.200000000000001,77.25,100,0.13,2.6,2.1,281,86.15,14.5,1021,0.9611,0.7356,N/A
2018,4,10,18,0,19,0,19,44,272,76,7,11.5,83.15,100,0.13,2.2,1.8,280,86.54,13.700000000000001,1021,0.0000,0.0000,N/A
2018,4,10,18,30,7,5,7,12,52,13,3,11.5,88.8,57,0.13,1.9000000000000001,1.5,279,91.16,12.9,1021,0.0000,0.0000,N/A
2018,4,10,19,0,0,0,0,0,0,0,0,10.700000000000001,95.01,0,0.13,1.6,1.2000000000000002,278,91.99,12,1022,0.0000,0.0000,N/A
2018,4,10,19,30,0,0,0,0,0,0,0,10.700000000000001,100.72,0,0.13,1.5,1.1,276,95.07000000000001,11.5,1022,0.0000,0.0000,N/A
2018,4,10,20,0,0,0,0,0,0,0,0,10.100000000000001,106.25,0,0.13,1.4000000000000001,0.9,274,94.77,10.9,1022,0.0000,0.0000,N/A
2018,4,10,20,30,0,0,0,0,0,0,0,10.100000000000001,111.56,43,0.13,1.2000000000000002,0.8,271,97.97,10.4,1022,0.0000,0.0000,N/A
2018,4,10,21,0,0,0,0,0,0,0,0,9.600000000000001,116.58,29,0.13,1.1,0.7000000000000001,269,97.58,10,1022,0.0000,0.0000,N/A
2018,4,10,21,30,0,0,0,0,0,0,0,9.600000000000001,121.2,0,0.13,1.1,0.6000000000000001,269,100,9.600000000000001,1022,0.0000,0.0000,N/A
2018,4,10,22,0,0,0,0,0,0,0,0,9.200000000000001,125.34,0,0.13,1.2000000000000002,0.6000000000000001,269,100,9.200000000000001,1022,0.0000,0.0000,N/A
2018,4,10,22,30,0,0,0,0,0,0,0,9,128.86,0,0.13,1.2000000000000002,0.6000000000000001,269,100,9,1022,0.0000,0.0000,N/A
2018,4,10,23,0,0,0,0,0,0,0,0,8.8,131.61,0,0.13,1.2000000000000002,0.6000000000000001,270,100,8.8,1022,0.0000,0.0000,N/A
2018,4,10,23,30,0,0,0,0,0,0,0,8.6,133.46,0,0.13,1.2000000000000002,0.6000000000000001,269,100,8.6,1022,0.0000,0.0000,N/A
2018,4,11,0,0,0,0,0,0,0,0,0,8.4,134.3,0,0.13,1.1,0.7000000000000001,268,100,8.4,1021,0.0000,0.0000,N/A
2018,4,11,0,30,0,0,0,0,0,0,7,8.4,134.07,0,0.13,1.2000000000000002,0.7000000000000001,268,100,8.4,1021,0.0000,0.0000,N/A
2018,4,11,1,0,0,0,0,0,0,0,0,8.4,132.78,0,0.13,1.3,0.7000000000000001,267,100,8.4,1021,0.0000,0.0000,N/A
2018,4,11,1,30,0,0,0,0,0,0,0,9.1,130.52,0,0.13,1.4000000000000001,0.8,265,100,9.1,1021,0.0000,0.0000,N/A
2018,4,11,2,0,0,0,0,0,0,0,7,9.5,127.42,0,0.13,1.6,0.8,264,98.56,9.700000000000001,1021,0.0000,0.0000,N/A
2018,4,11,2,30,0,0,0,0,0,0,7,9.5,123.62,0,0.13,1.7000000000000002,0.8,263,96.61,10,1021,0.0000,0.0000,N/A
2018,4,11,3,0,0,0,0,0,0,0,7,9.5,119.25,0,0.13,1.9000000000000001,0.8,263,95.23,10.200000000000001,1021,0.0000,0.0000,N/A
2018,4,11,3,30,0,0,0,0,0,0,7,9.5,114.44,0,0.13,1.9000000000000001,0.9,263,95.23,10.200000000000001,1021,0.0000,0.0000,N/A
2018,4,11,4,0,0,0,0,0,0,0,7,9.1,109.29,0,0.13,2,0.9,263,93.36,10.100000000000001,1021,0.0000,0.0000,N/A
2018,4,11,4,30,0,0,0,0,0,0,7,9.1,103.87,0,0.13,1.8,0.9,263,94.62,9.9,1021,0.0000,0.0000,N/A
2018,4,11,5,0,0,0,0,0,0,0,6,8.5,98.25,0,0.13,1.7000000000000002,1,263,92.39,9.700000000000001,1021,0.0000,0.0000,N/A
2018,4,11,5,30,0,0,0,0,0,0,7,8.5,92.48,0,0.13,1.6,1,259,89.95,10.100000000000001,1021,0.0000,0.0000,N/A
2018,4,11,6,0,26,114,33,29,119,36,7,8.3,86.4,86,0.13,1.4000000000000001,1,256,86.81,10.4,1021,0.0000,0.0000,N/A
2018,4,11,6,30,55,295,103,62,345,118,7,8.3,80.58,100,0.13,1.8,1,256,82.87,11.100000000000001,1021,0.0000,0.0000,N/A
2018,4,11,7,0,82,381,183,83,506,217,7,8.200000000000001,74.65,43,0.13,2.1,1,257,78.56,11.8,1021,8.9764,6.9027,N/A
2018,4,11,7,30,117,369,251,99,618,323,7,8.200000000000001,68.7,4,0.13,2,1.1,260,75.52,12.4,1021,12.9972,10.0805,N/A
2018,4,11,8,0,152,408,338,110,700,430,7,7.7,62.800000000000004,0,0.13,2,1.1,262,70.01,13,1021,18.3100,14.2757,N/A
2018,4,11,8,30,209,357,403,119,760,533,7,7.7,57,0,0.13,1.8,1.1,259,67.33,13.600000000000001,1021,22.5853,17.6665,N/A
2018,4,11,9,0,227,447,506,126,803,627,7,7.1000000000000005,51.36,0,0.13,1.6,1.2000000000000002,257,62.46,14.200000000000001,1020,29.0816,22.7962,N/A
2018,4,11,9,30,230,531,599,132,835,712,7,7.1000000000000005,45.96,0,0.13,1.8,1.2000000000000002,255,59.33,15,1020,35.0766,27.5347,N/A
2018,4,11,10,0,297,413,609,135,860,785,7,7.2,40.93,0,0.13,2,1.2000000000000002,254,57.1,15.700000000000001,1020,36.1568,28.4105,N/A
2018,4,11,10,30,392,170,529,140,872,842,6,7.2,36.43,0,0.13,2.4000000000000004,1.3,252,56.02,16,1020,31.7217,24.9423,N/A
2018,4,11,11,0,413,202,583,145,880,885,6,7.300000000000001,32.72,0,0.13,2.8000000000000003,1.3,251,55.1,16.3,1020,35.1995,27.6891,N/A
2018,4,11,11,30,407,292,660,147,884,912,7,7.300000000000001,30.1,0,0.13,3.1,1.4000000000000001,250,55.81,16.1,1020,40.0150,31.4856,N/A
2018,4,11,12,0,330,525,790,149,883,922,7,7.5,28.86,0,0.13,3.5,1.5,249,57.5,15.9,1020,47.9832,37.7595,N/A
2018,4,11,12,30,318,542,791,154,870,914,7,7.5,29.19,0,0.13,3.7,1.6,247,58.24,15.700000000000001,1020,48.0214,37.7885,N/A
2018,4,11,13,0,286,589,791,161,849,888,7,7.800000000000001,31.04,0,0.13,4,1.7000000000000002,246,59.75,15.600000000000001,1020,47.8884,37.6773,N/A
2018,4,11,13,30,304,512,728,158,840,853,7,7.800000000000001,34.160000000000004,0,0.13,4.1000000000000005,1.6,244,60.52,15.4,1020,43.8436,34.4833,N/A
2018,4,11,14,0,345,245,537,154,828,804,4,7.9,38.230000000000004,0,0.13,4.1000000000000005,1.6,243,61.53,15.200000000000001,1019,32.0810,25.2185,N/A
2018,4,11,14,30,309,84,370,150,808,741,4,7.9,42.97,0,0.13,4.1000000000000005,1.5,240,62.72,14.9,1019,21.8529,17.1648,N/A
2018,4,11,15,0,269,248,434,143,781,664,7,7.9,48.17,0,0.13,4,1.5,237,64.61,14.5,1019,25.2345,19.7983,N/A
2018,4,11,15,30,181,553,509,135,743,575,7,7.9,53.68,29,0.13,4,1.5,237,64.61,14.5,1019,28.9753,22.6953,N/A
2018,4,11,16,0,177,409,385,116,716,481,4,8.4,59.39,0,0.12,3.9000000000000004,1.5,228,69.05,14,1018,21.3005,16.6420,N/A
2018,4,11,16,30,118,526,338,97,676,380,4,8.4,65.24,18,0.12,3.7,1.6,227,70.4,13.700000000000001,1018,17.9963,14.0050,N/A
2018,4,11,17,0,107,262,192,81,599,275,7,9.3,71.15,0,0.12,3.6,1.8,226,76.48,13.4,1017,9.7271,7.5212,N/A
2018,4,11,17,30,83,75,100,68,461,171,6,9.3,77.09,86,0.12,3.4000000000000004,1.8,235,79.01,12.9,1017,4.8107,3.6828,N/A
2018,4,11,18,0,42,53,48,47,257,78,8,10,82.98,100,0.12,3.2,1.9000000000000001,245,85.53,12.4,1017,0.0000,0.0000,N/A
2018,4,11,18,30,12,39,13,13,45,14,4,10.100000000000001,88.65,57,0.12,3.5,1.9000000000000001,260,87.89,12,1018,0.0000,0.0000,N/A
2018,4,11,19,0,0,0,0,0,0,0,4,9.5,94.83,0,0.12,3.8000000000000003,1.8,275,87.16,11.600000000000001,1018,0.0000,0.0000,N/A
2018,4,11,19,30,0,0,0,0,0,0,4,9.5,100.53,0,0.12,3.6,1.6,281,90.77,11,1019,0.0000,0.0000,N/A
2018,4,11,20,0,0,0,0,0,0,0,4,8.200000000000001,106.05,0,0.12,3.3000000000000003,1.4000000000000001,288,86.02,10.4,1019,0.0000,0.0000,N/A
2018,4,11,20,30,0,0,0,0,0,0,4,8.200000000000001,111.35000000000001,0,0.12,2.9000000000000004,1.3,287,89.02,9.9,1020,0.0000,0.0000,N/A
2018,4,11,21,0,0,0,0,0,0,0,0,7.300000000000001,116.34,0,0.12,2.4000000000000004,1.2000000000000002,285,87.60000000000001,9.3,1020,0.0000,0.0000,N/A
2018,4,11,21,30,0,0,0,0,0,0,0,7.300000000000001,120.95,0,0.12,2.1,1.1,283,89.99,8.9,1020,0.0000,0.0000,N/A
2018,4,11,22,0,0,0,0,0,0,0,0,6.800000000000001,125.06,0,0.12,1.8,1,282,88.92,8.5,1020,0.0000,0.0000,N/A
2018,4,11,22,30,0,0,0,0,0,0,4,6.800000000000001,128.55,0,0.12,1.8,1,282,90.13,8.3,1020,0.0000,0.0000,N/A
2018,4,11,23,0,0,0,0,0,0,0,4,6.300000000000001,131.28,0,0.12,1.8,1,282,88.16,8.1,1021,0.0000,0.0000,N/A
2018,4,11,23,30,0,0,0,0,0,0,0,6.300000000000001,133.11,0,0.12,1.8,0.9,285,88.76,8,1021,0.0000,0.0000,N/A
2018,4,12,0,0,0,0,0,0,0,0,0,5.7,133.94,0,0.12,1.8,0.9,289,86.62,7.800000000000001,1022,0.0000,0.0000,N/A
2018,4,12,0,30,0,0,0,0,0,0,4,5.7,133.7,0,0.12,1.7000000000000002,0.8,290,87.81,7.6000000000000005,1022,0.0000,0.0000,N/A
2018,4,12,1,0,0,0,0,0,0,0,4,5.2,132.41,0,0.12,1.7000000000000002,0.8,291,85.79,7.4,1022,0.0000,0.0000,N/A
2018,4,12,1,30,0,0,0,0,0,0,0,5.2,130.16,0,0.12,1.7000000000000002,0.8,292,86.38,7.300000000000001,1022,0.0000,0.0000,N/A
2018,4,12,2,0,0,0,0,0,0,0,0,4.800000000000001,127.06,0,0.12,1.7000000000000002,0.8,293,85.01,7.1000000000000005,1022,0.0000,0.0000,N/A
2018,4,12,2,30,0,0,0,0,0,0,0,4.800000000000001,123.28,0,0.12,1.7000000000000002,0.8,294,85.60000000000001,7,1022,0.0000,0.0000,N/A
2018,4,12,3,0,0,0,0,0,0,0,0,4.5,118.93,0,0.12,1.7000000000000002,0.9,295,84.77,6.9,1023,0.0000,0.0000,N/A
2018,4,12,3,30,0,0,0,0,0,0,0,4.5,114.13,0,0.12,1.7000000000000002,0.9,296,85.35000000000001,6.800000000000001,1023,0.0000,0.0000,N/A
2018,4,12,4,0,0,0,0,0,0,0,0,4.4,108.99000000000001,0,0.12,1.6,0.9,296,85.08,6.7,1023,0.0000,0.0000,N/A
2018,4,12,4,30,0,0,0,0,0,0,0,4.4,103.58,0,0.12,1.6,1,298,85.75,6.6000000000000005,1024,0.0000,0.0000,N/A
2018,4,12,5,0,0,0,0,0,0,0,0,4.3,97.97,0,0.12,1.5,1,299,85.96000000000001,6.5,1024,0.0000,0.0000,N/A
2018,4,12,5,30,1,3,1,1,3,1,0,4.3,92.21000000000001,0,0.12,1.7000000000000002,1,300,80.28,7.5,1024,0.0000,0.0000,N/A
2018,4,12,6,0,29,132,38,29,137,38,0,5.5,86.13,4,0.12,1.8,1.1,302,81.44,8.5,1025,0.0000,0.0000,N/A
2018,4,12,6,30,57,367,119,57,367,119,0,5.5,80.31,0,0.12,2.4000000000000004,1.1,304,76.14,9.5,1025,0.0000,0.0000,N/A
2018,4,12,7,0,77,521,217,77,530,220,0,5.9,74.38,0,0.12,3,1.1,307,73.04,10.5,1026,10.6699,8.2088,N/A
2018,4,12,7,30,93,628,324,91,638,326,0,5.9,68.43,0,0.12,3.2,1.1,310,70.19,11.100000000000001,1026,16.8160,13.0462,N/A
2018,4,12,8,0,160,394,342,103,713,432,2,5.300000000000001,62.53,0,0.12,3.4000000000000004,1.1,312,65.06,11.700000000000001,1027,18.5599,14.4733,N/A
2018,4,12,8,30,226,283,381,114,763,533,2,5.4,56.72,0,0.12,3.4000000000000004,1.1,313,62.54,12.3,1027,21.3826,16.7278,N/A
2018,4,12,9,0,161,680,588,125,798,626,0,4.7,51.07,0,0.12,3.4000000000000004,1.1,313,57.480000000000004,12.9,1027,33.8325,26.5226,N/A
2018,4,12,9,30,135,821,709,135,821,709,0,4.7,45.65,0,0.12,3.4000000000000004,1.1,312,55.7,13.4,1028,41.5572,32.6241,N/A
2018,4,12,10,0,146,834,779,146,834,779,0,4.7,40.61,0,0.12,3.4000000000000004,1.1,311,53.660000000000004,13.9,1028,46.2858,36.3713,N/A
2018,4,12,10,30,151,850,838,151,850,838,0,4.7,36.1,0,0.12,3.3000000000000003,1.1,309,52.29,14.3,1028,50.2839,39.5392,N/A
2018,4,12,11,0,157,860,883,157,860,883,0,4.9,32.37,0,0.12,3.3000000000000003,1.1,306,51.88,14.700000000000001,1028,53.3437,41.9636,N/A
2018,4,12,11,30,161,864,911,161,864,911,0,4.9,29.73,0,0.12,3.4000000000000004,1.1,303,51.22,14.9,1028,55.2632,43.4850,N/A
2018,4,12,12,0,164,862,922,164,862,922,0,5.2,28.490000000000002,0,0.12,3.4000000000000004,1.1,299,51.46,15.100000000000001,1028,56.0296,44.0930,N/A
2018,4,12,12,30,171,849,915,171,849,915,0,5.2,28.84,0,0.12,3.6,1.1,297,51.13,15.200000000000001,1028,55.5770,43.7355,N/A
2018,4,12,13,0,180,827,891,180,827,891,0,5.2,30.72,0,0.12,3.8000000000000003,1.1,295,51.13,15.200000000000001,1028,53.9694,42.4630,N/A
2018,4,12,13,30,176,818,855,176,818,855,0,5.2,33.87,0,0.12,4,1.1,294,51.46,15.100000000000001,1028,51.5189,40.5214,N/A
2018,4,12,14,0,172,804,806,172,804,806,0,5.1000000000000005,37.97,0,0.12,4.1000000000000005,1.1,293,52.03,14.9,1028,48.1783,37.8738,N/A
2018,4,12,14,30,165,786,742,165,786,742,0,5.1000000000000005,42.74,0,0.12,4.1000000000000005,1.1,294,52.7,14.700000000000001,1028,43.8508,34.4450,N/A
2018,4,12,15,0,154,761,664,154,761,664,0,5.1000000000000005,47.96,0,0.12,4.2,1.1,295,53.56,14.4,1028,38.6349,30.3135,N/A
2018,4,12,15,30,146,721,575,146,721,575,0,5.1000000000000005,53.49,0,0.12,4.2,1.1,295,53.56,14.4,1028,32.7594,25.6609,N/A
2018,4,12,16,0,133,675,479,133,675,479,0,5.1000000000000005,59.21,0,0.12,4,1.1,297,56.51,13.600000000000001,1028,26.5282,20.7283,N/A
2018,4,12,16,30,118,614,377,118,614,377,0,5.1000000000000005,65.07000000000001,0,0.12,3.7,1.1,298,58.76,13,1028,20.0982,15.6430,N/A
2018,4,12,17,0,102,523,272,102,523,272,0,5.300000000000001,70.99,0,0.12,3.5,1.1,298,61.660000000000004,12.5,1028,13.8003,10.6730,N/A
2018,4,12,17,30,79,396,169,79,396,169,0,5.300000000000001,76.92,0,0.12,2.8000000000000003,1.1,297,65.91,11.5,1029,8.1393,6.2330,N/A
2018,4,12,18,0,51,216,78,51,216,78,0,6.1000000000000005,82.82000000000001,0,0.12,2.1,1.1,296,74.07000000000001,10.5,1029,0.0000,0.0000,N/A
2018,4,12,18,30,13,33,14,13,33,14,0,6.1000000000000005,88.49,0,0.12,1.9000000000000001,1.1,294,77.61,9.8,1029,0.0000,0.0000,N/A
2018,4,12,19,0,0,0,0,0,0,0,0,6.300000000000001,94.65,0,0.12,1.7000000000000002,1.1,292,82.7,9.1,1029,0.0000,0.0000,N/A
2018,4,12,19,30,0,0,0,0,0,0,0,6.300000000000001,100.34,0,0.12,1.6,1.1,293,83.9,8.9,1030,0.0000,0.0000,N/A
2018,4,12,20,0,0,0,0,0,0,0,0,6.300000000000001,105.85000000000001,0,0.12,1.6,1.1,294,85.44,8.6,1030,0.0000,0.0000,N/A
2018,4,12,20,30,0,0,0,0,0,0,0,6.300000000000001,111.13,0,0.12,1.5,1.1,297,87.19,8.3,1030,0.0000,0.0000,N/A
2018,4,12,21,0,0,0,0,0,0,0,0,6.300000000000001,116.11,0,0.12,1.5,1.1,300,88.13,8.1,1030,0.0000,0.0000,N/A
2018,4,12,21,30,0,0,0,0,0,0,0,6.300000000000001,120.69,0,0.12,1.4000000000000001,1.1,303,89.94,7.800000000000001,1030,0.0000,0.0000,N/A
2018,4,12,22,0,0,0,0,0,0,0,0,6.1000000000000005,124.78,0,0.12,1.4000000000000001,1.1,306,90.28,7.6000000000000005,1030,0.0000,0.0000,N/A
2018,4,12,22,30,0,0,0,0,0,0,0,6.1000000000000005,128.25,0,0.12,1.4000000000000001,1.1,308,91.60000000000001,7.4,1031,0.0000,0.0000,N/A
2018,4,12,23,0,0,0,0,0,0,0,0,5.9,130.95,0,0.12,1.3,1.1,310,91.61,7.2,1031,0.0000,0.0000,N/A
2018,4,12,23,30,0,0,0,0,0,0,0,5.9,132.77,0,0.12,1.3,1.1,312,93.5,6.9,1031,0.0000,0.0000,N/A
2018,4,13,0,0,0,0,0,0,0,0,0,5.800000000000001,133.57,0,0.12,1.3,1.2000000000000002,315,93.66,6.7,1031,0.0000,0.0000,N/A
2018,4,13,0,30,0,0,0,0,0,0,0,5.7,133.33,0,0.12,1.3,1.2000000000000002,316,94.3,6.6000000000000005,1031,0.0000,0.0000,N/A
