Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,117549,-,-,-,37.33,-121.9,-8,24,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),
2017,3,22,0,0,0,0,0,0,0,0,4,9,141.77,0,0.13,2,2.032,184,100,11,1010,0.0000,0.0000,N/A
2017,3,22,0,30,0,0,0,0,0,0,3,9,141.74,0,0.13,2,2.065,184,100,11,1010,0.0000,0.0000,N/A
2017,3,22,1,0,0,0,0,0,0,0,8,9,140.47,0,0.13,2,2.099,184.70000000000002,100,11,1010,0.0000,0.0000,N/A
2017,3,22,1,30,0,0,0,0,0,0,8,9,138.07,0,0.13,2,2.113,184.70000000000002,100,11,1010,0.0000,0.0000,N/A
2017,3,22,2,0,0,0,0,0,0,0,6,9,134.74,0,0.13,2.1,2.1270000000000002,186.8,100,11,1010,0.0000,0.0000,N/A
2017,3,22,2,30,0,0,0,0,0,0,6,9,130.66,0,0.13,2,2.136,186.8,100,11,1010,0.0000,0.0000,N/A
2017,3,22,3,0,0,0,0,0,0,0,6,9,126.01,0,0.13,2,2.145,195.70000000000002,100,11,1010,0.0000,0.0000,N/A
2017,3,22,3,30,0,0,0,0,0,0,8,9,120.93,0,0.13,1.8,2.144,195.70000000000002,100,11,1010,0.0000,0.0000,N/A
2017,3,22,4,0,0,0,0,0,0,0,8,9,115.55,0,0.13,1.7000000000000002,2.144,212.9,100,12,1010,0.0000,0.0000,N/A
2017,3,22,4,30,0,0,0,0,0,0,8,9,109.94,0,0.13,1.5,2.119,212.9,100,12,1010,0.0000,0.0000,N/A
2017,3,22,5,0,0,0,0,0,0,0,8,9,104.16,0,0.13,1.4000000000000001,2.094,240.5,100,12,1010,0.0000,0.0000,N/A
2017,3,22,5,30,0,0,0,0,0,0,6,9,98.28,0,0.13,1.4000000000000001,2.035,240.5,100,12,1010,0.0000,0.0000,N/A
2017,3,22,6,0,0,0,0,0,0,0,6,9,92.34,0,0.13,1.4000000000000001,1.977,265,100,12,1010,0.0000,0.0000,N/A
2017,3,22,6,30,8,0,8,25,125,33,4,9,86.37,4,0.13,1.5,1.913,265,100,12,1010,0.0000,0.0000,N/A
2017,3,22,7,0,28,0,28,54,386,118,8,9,80.41,4,0.13,1.7000000000000002,1.85,278,100,12,1020,0.0000,0.0000,N/A
2017,3,22,7,30,52,0,52,74,541,218,8,9,74.51,4,0.13,1.9000000000000001,1.802,278,100,12,1020,2.5539,1.9643,N/A
2017,3,22,8,0,78,0,78,83,665,325,4,9,68.71000000000001,0,0.13,2.1,1.754,282.90000000000003,100,12,1020,4.0386,3.1323,N/A
2017,3,22,8,30,129,0,129,94,736,427,4,9,63.06,0,0.13,2.3000000000000003,1.723,282.90000000000003,100,12,1020,6.9759,5.4379,N/A
2017,3,22,9,0,206,386,413,96,803,526,4,9,57.620000000000005,0,0.13,2.5,1.693,282.3,91.86,12,1020,23.0717,18.0419,N/A
2017,3,22,9,30,144,689,564,102,840,614,8,9,52.49,0,0.13,2.7,1.672,282.3,91.88,12,1020,32.2684,25.2850,N/A
2017,3,22,10,0,292,55,330,111,858,688,2,9,47.77,0,0.13,2.9000000000000004,1.6520000000000001,281.7,82.34,13,1020,19.2132,15.0757,N/A
2017,3,22,10,30,102,0,102,115,879,751,3,9,43.62,0,0.13,3,1.6300000000000001,281.7,82.34,13,1020,6.0137,4.7230,N/A
2017,3,22,11,0,372,214,536,121,888,799,2,8,40.22,0,0.13,3.2,1.608,282,79.89,14,1020,31.8772,25.0506,N/A
2017,3,22,11,30,366,326,623,122,898,832,4,8,37.79,0,0.13,3.2,1.579,282,79.89,14,1020,37.2538,29.2867,N/A
2017,3,22,12,0,316,470,694,124,902,849,4,8,36.53,0,0.13,3.3000000000000003,1.55,281.2,78.75,14,1020,41.6076,32.7150,N/A
2017,3,22,12,30,377,314,630,124,903,850,4,8,36.550000000000004,0,0.13,3.4000000000000004,1.518,281.2,78.74,14,1020,37.7691,29.6968,N/A
2017,3,22,13,0,388,130,491,127,892,832,2,8,37.86,0,0.13,3.6,1.487,280.5,72.67,14,1020,29.3562,23.0778,N/A
2017,3,22,13,30,373,197,523,125,884,799,2,8,40.32,0,0.13,3.7,1.462,280.5,77.58,14,1020,31.0966,24.4369,N/A
2017,3,22,14,0,305,394,590,120,874,752,3,7,43.75,0,0.13,3.8000000000000003,1.438,280.3,75.39,14,1020,34.7726,27.3088,N/A
2017,3,22,14,30,295,60,335,116,854,689,3,7,47.92,0,0.13,3.9000000000000004,1.414,280.3,75.39,13,1020,19.4946,15.2959,N/A
2017,3,22,15,0,263,57,299,108,832,613,2,7,52.65,4,0.13,4,1.391,280.40000000000003,73.47,13,1020,17.0955,13.3951,N/A
2017,3,22,15,30,196,420,421,102,795,526,2,7,57.79,0,0.13,3.9000000000000004,1.366,280.40000000000003,78.48,12,1020,23.4976,18.3734,N/A
2017,3,22,16,0,17,0,17,93,747,430,2,7,63.230000000000004,0,0.13,3.9000000000000004,1.341,280.3,77.53,12,1020,0.9182,0.7157,N/A
2017,3,22,16,30,83,676,327,83,676,327,1,7,68.89,0,0.13,3.5,1.317,280.3,82.87,11,1020,16.9048,13.1084,N/A
2017,3,22,17,0,70,574,221,70,574,221,2,7,74.69,4,0.13,3.2,1.293,279,89.47,11,1020,10.8365,8.3324,N/A
2017,3,22,17,30,52,416,120,52,416,120,1,7,80.59,0,0.13,2.7,1.2770000000000001,279,95.73,10,1020,0.0000,0.0000,N/A
2017,3,22,18,0,24,160,34,24,160,34,1,7,86.53,0,0.13,2.2,1.2610000000000001,277.40000000000003,95.81,9,1020,0.0000,0.0000,N/A
2017,3,22,18,30,0,0,0,0,0,0,1,7,92.49,0,0.13,2.3000000000000003,1.26,277.40000000000003,95.83,9,1020,0.0000,0.0000,N/A
2017,3,22,19,0,0,0,0,0,0,0,1,7,98.42,0,0.13,2.4000000000000004,1.26,280.5,96.08,9,1020,0.0000,0.0000,N/A
2017,3,22,19,30,0,0,0,0,0,0,1,7,104.28,0,0.13,2.4000000000000004,1.2630000000000001,280.5,96.09,9,1020,0.0000,0.0000,N/A
2017,3,22,20,0,0,0,0,0,0,0,1,7,110.04,0,0.13,2.5,1.2670000000000001,285.40000000000003,96.5,9,1020,0.0000,0.0000,N/A
2017,3,22,20,30,0,0,0,0,0,0,0,7,115.62,0,0.13,2.3000000000000003,1.2590000000000001,285.40000000000003,100,9,1020,0.0000,0.0000,N/A
2017,3,22,21,0,0,0,0,0,0,0,1,7,120.97,0,0.13,2.1,1.2530000000000001,287.6,100,9,1020,0.0000,0.0000,N/A
2017,3,22,21,30,0,0,0,0,0,0,1,7,126,0,0.13,1.8,1.234,287.6,100,9,1020,0.0000,0.0000,N/A
2017,3,22,22,0,0,0,0,0,0,0,1,7,130.6,0,0.13,1.6,1.216,286.1,100,9,1020,0.0000,0.0000,N/A
2017,3,22,22,30,0,0,0,0,0,0,1,6,134.62,0,0.13,1.4000000000000001,1.206,286.1,100,8,1020,0.0000,0.0000,N/A
2017,3,22,23,0,0,0,0,0,0,0,1,6,137.88,0,0.13,1.3,1.197,281,100,8,1020,0.0000,0.0000,N/A
2017,3,22,23,30,0,0,0,0,0,0,1,6,140.19,0,0.13,1.3,1.205,281,100,8,1020,0.0000,0.0000,N/A
2017,3,23,0,0,0,0,0,0,0,0,1,6,141.38,0,0.13,1.4000000000000001,1.213,279.7,100,8,1020,0.0000,0.0000,N/A
2017,3,23,0,30,0,0,0,0,0,0,1,6,141.34,0,0.13,1.4000000000000001,1.224,279.7,100,8,1020,0.0000,0.0000,N/A
2017,3,23,1,0,0,0,0,0,0,0,1,6,140.07,0,0.13,1.5,1.236,281,100,8,1020,0.0000,0.0000,N/A
2017,3,23,1,30,0,0,0,0,0,0,1,6,137.68,0,0.13,1.5,1.239,281,100,8,1020,0.0000,0.0000,N/A
2017,3,23,2,0,0,0,0,0,0,0,1,6,134.36,0,0.13,1.6,1.243,284.5,100,8,1020,0.0000,0.0000,N/A
2017,3,23,2,30,0,0,0,0,0,0,3,6,130.29,0,0.13,1.6,1.216,284.5,100,8,1020,0.0000,0.0000,N/A
2017,3,23,3,0,0,0,0,0,0,0,3,6,125.66,0,0.13,1.7000000000000002,1.189,290.2,100,8,1020,0.0000,0.0000,N/A
2017,3,23,3,30,0,0,0,0,0,0,1,6,120.60000000000001,0,0.13,1.5,1.143,290.2,100,8,1020,0.0000,0.0000,N/A
2017,3,23,4,0,0,0,0,0,0,0,1,6,115.23,0,0.13,1.3,1.097,294.3,100,8,1020,0.0000,0.0000,N/A
2017,3,23,4,30,0,0,0,0,0,0,1,6,109.62,0,0.13,1.2000000000000002,1.057,294.3,100,7,1020,0.0000,0.0000,N/A
2017,3,23,5,0,0,0,0,0,0,0,3,6,103.86,0,0.13,1.1,1.018,293.3,100,7,1020,0.0000,0.0000,N/A
2017,3,23,5,30,0,0,0,0,0,0,3,6,97.98,0,0.13,1,1.008,293.3,100,7,1020,0.0000,0.0000,N/A
2017,3,23,6,0,0,0,0,0,0,0,3,6,92.04,0,0.13,1,0.998,285.5,100,8,1020,0.0000,0.0000,N/A
2017,3,23,6,30,26,205,40,26,205,40,1,6,86.07000000000001,0,0.13,1.4000000000000001,1.012,285.5,95.25,9,1020,0.0000,0.0000,N/A
2017,3,23,7,0,53,443,129,53,443,129,1,7,80.11,0,0.13,1.8,1.029,279.5,88.53,10,1020,0.0000,0.0000,N/A
2017,3,23,7,30,71,594,233,71,594,233,1,7,74.21000000000001,0,0.13,1.9000000000000001,1.044,279.5,88.56,11,1020,11.4743,8.8302,N/A
2017,3,23,8,0,86,684,338,86,684,338,0,7,68.4,0,0.13,2.1,1.059,275.5,84.17,12,1020,17.5471,13.6139,N/A
2017,3,23,8,30,182,40,200,97,754,442,2,7,62.74,0,0.13,2,1.069,275.5,84.18,12,1020,10.8386,8.4509,N/A
2017,3,23,9,0,241,165,331,109,793,538,2,7,57.29,0,0.13,2,1.081,269.7,79.4,13,1020,18.5226,14.4868,N/A
2017,3,23,9,30,257,345,468,115,831,625,7,7,52.14,0,0.13,2.1,1.09,269.7,74.34,13,1020,26.8142,21.0136,N/A
2017,3,23,10,0,228,530,587,110,881,707,8,7,47.410000000000004,0,0.13,2.2,1.1,264.1,70.46000000000001,14,1020,34.2168,26.8507,N/A
2017,3,23,10,30,309,391,594,113,901,770,8,7,43.24,0,0.13,2.4000000000000004,1.1,264.1,70.46000000000001,14,1020,35.0573,27.5351,N/A
2017,3,23,11,0,334,387,631,116,914,818,2,7,39.83,4,0.13,2.6,1.101,257.7,66.9,15,1020,37.5614,29.5194,N/A
2017,3,23,11,30,355,380,657,119,922,851,2,7,37.39,4,0.13,2.6,1.116,257.7,66.89,15,1020,39.3201,30.9128,N/A
2017,3,23,12,0,369,362,661,146,880,857,2,7,36.13,1,0.13,2.6,1.131,247.20000000000002,66.16,16,1020,39.6607,31.1859,N/A
2017,3,23,12,30,369,360,660,146,878,855,2,7,36.160000000000004,4,0.13,2.7,1.172,247.20000000000002,70.60000000000001,15,1020,39.5984,31.1367,N/A
2017,3,23,13,0,359,364,648,139,883,840,2,7,37.5,4,0.13,2.9000000000000004,1.213,251.70000000000002,68.68,15,1020,38.7725,30.4818,N/A
2017,3,23,13,30,242,629,724,136,872,805,2,7,39.99,4,0.13,3,1.247,251.70000000000002,68.68,15,1020,43.0813,33.8566,N/A
2017,3,23,14,0,212,650,684,118,884,760,2,7,43.45,4,0.13,3.1,1.282,255,69.31,15,1020,40.3459,31.6876,N/A
2017,3,23,14,30,193,642,626,114,863,695,2,7,47.65,4,0.13,2.8000000000000003,1.317,255,69.3,15,1020,36.4614,28.6104,N/A
2017,3,23,15,0,159,659,561,97,863,623,2,7,52.410000000000004,4,0.13,2.6,1.353,251.5,68.42,15,1020,32.1073,25.1595,N/A
2017,3,23,15,30,140,634,480,91,826,534,2,7,57.57,4,0.13,2.4000000000000004,1.421,251.5,73.04,14,1020,26.8216,20.9747,N/A
2017,3,23,16,0,107,631,393,82,782,437,8,7,63.03,0,0.13,2.2,1.49,251.3,72.22,14,1020,21.2565,16.5704,N/A
2017,3,23,16,30,97,537,292,73,714,333,8,7,68.69,0,0.13,1.7000000000000002,1.566,251.3,77.15,13,1020,15.1215,11.7282,N/A
2017,3,23,17,0,82,432,198,63,609,226,8,8,74.5,4,0.13,1.2000000000000002,1.643,250.9,83.81,12,1020,9.7252,7.4804,N/A
2017,3,23,17,30,54,325,108,47,460,123,4,8,80.4,4,0.13,1.1,1.696,250.9,89.59,11,1020,0.0000,0.0000,N/A
2017,3,23,18,0,23,128,31,23,195,36,8,8,86.35000000000001,4,0.13,1,1.75,255,94.07000000000001,10,1020,0.0000,0.0000,N/A
2017,3,23,18,30,0,0,0,0,0,0,8,8,92.31,0,0.13,1,1.7870000000000001,255,94.10000000000001,10,1020,0.0000,0.0000,N/A
2017,3,23,19,0,0,0,0,0,0,0,8,8,98.24000000000001,0,0.13,1,1.824,263.7,95.03,10,1020,0.0000,0.0000,N/A
2017,3,23,19,30,0,0,0,0,0,0,8,8,104.09,0,0.13,0.8,1.865,263.7,95.04,10,1020,0.0000,0.0000,N/A
2017,3,23,20,0,0,0,0,0,0,0,4,7,109.84,0,0.13,0.7000000000000001,1.907,266.6,93.3,10,1020,0.0000,0.0000,N/A
2017,3,23,20,30,0,0,0,0,0,0,4,7,115.41,0,0.13,0.6000000000000001,1.956,266.6,93.28,10,1020,0.0000,0.0000,N/A
2017,3,23,21,0,0,0,0,0,0,0,0,7,120.74000000000001,0,0.13,0.6000000000000001,2.005,221.3,91.97,10,1020,0.0000,0.0000,N/A
2017,3,23,21,30,0,0,0,0,0,0,1,7,125.75,0,0.13,0.7000000000000001,2.054,221.3,98.37,10,1020,0.0000,0.0000,N/A
2017,3,23,22,0,0,0,0,0,0,0,4,7,130.32,0,0.13,0.8,2.104,169.60000000000002,97.79,10,1020,0.0000,0.0000,N/A
2017,3,23,22,30,0,0,0,0,0,0,4,7,134.31,0,0.13,0.9,2.146,169.60000000000002,97.76,10,1020,0.0000,0.0000,N/A
2017,3,23,23,0,0,0,0,0,0,0,8,7,137.54,0,0.13,1,2.189,162.9,98.03,10,1020,0.0000,0.0000,N/A
2017,3,23,23,30,0,0,0,0,0,0,4,7,139.83,0,0.13,1.1,2.227,162.9,98.01,9,1020,0.0000,0.0000,N/A
2017,3,24,0,0,0,0,0,0,0,0,4,7,140.99,0,0.13,1.2000000000000002,2.266,165.5,98.67,9,1020,0.0000,0.0000,N/A
2017,3,24,0,30,0,0,0,0,0,0,8,7,140.94,0,0.13,1.2000000000000002,2.307,165.5,98.66,9,1020,0.0000,0.0000,N/A
2017,3,24,1,0,0,0,0,0,0,0,8,7,139.67000000000002,0,0.13,1.2000000000000002,2.349,168.60000000000002,98.85000000000001,9,1020,0.0000,0.0000,N/A
2017,3,24,1,30,0,0,0,0,0,0,8,7,137.29,0,0.13,1.2000000000000002,2.375,168.60000000000002,98.83,9,1020,0.0000,0.0000,N/A
2017,3,24,2,0,0,0,0,0,0,0,6,7,133.98,0,0.13,1.4000000000000001,2.402,168.10000000000002,98.56,10,1020,0.0000,0.0000,N/A
2017,3,24,2,30,0,0,0,0,0,0,8,7,129.93,0,0.13,1.5,2.4050000000000002,168.10000000000002,98.53,10,1020,0.0000,0.0000,N/A
2017,3,24,3,0,0,0,0,0,0,0,6,7,125.31,0,0.13,1.7000000000000002,2.4090000000000003,164.60000000000002,98.26,10,1020,0.0000,0.0000,N/A
2017,3,24,3,30,0,0,0,0,0,0,8,7,120.27,0,0.13,1.8,2.407,164.60000000000002,98.25,10,1020,0.0000,0.0000,N/A
2017,3,24,4,0,0,0,0,0,0,0,8,7,114.9,0,0.13,1.9000000000000001,2.4050000000000002,167.3,98.63,10,1020,0.0000,0.0000,N/A
2017,3,24,4,30,0,0,0,0,0,0,8,7,109.31,0,0.13,2,2.416,167.3,98.63,10,1020,0.0000,0.0000,N/A
2017,3,24,5,0,0,0,0,0,0,0,8,7,103.55,0,0.13,2.2,2.427,167.60000000000002,99.49000000000001,10,1020,0.0000,0.0000,N/A
2017,3,24,5,30,0,0,0,0,0,0,8,7,97.68,0,0.13,2.5,2.463,167.60000000000002,99.47,10,1020,0.0000,0.0000,N/A
2017,3,24,6,0,0,0,0,0,0,0,8,8,91.74,0,0.13,2.8000000000000003,2.499,159.70000000000002,94.4,10,1020,0.0000,0.0000,N/A
2017,3,24,6,30,24,0,24,27,164,39,8,8,85.77,4,0.13,3.1,2.589,159.70000000000002,94.39,10,1020,0.0000,0.0000,N/A
2017,3,24,7,0,65,58,76,57,368,122,8,8,79.81,4,0.13,3.5,2.6790000000000003,157.5,97.93,11,1020,3.6229,2.7614,N/A
2017,3,24,7,30,110,91,136,78,510,220,8,8,73.9,4,0.13,3.7,2.79,157.5,97.93,11,1020,6.7164,5.1715,N/A
2017,3,24,8,0,154,123,199,89,624,322,8,9,68.09,0,0.13,4,2.9010000000000002,160.3,96.56,12,1020,10.3581,8.0390,N/A
2017,3,24,8,30,191,257,310,100,692,421,8,9,62.42,0,0.13,3.9000000000000004,2.958,160.3,96.57000000000001,12,1020,16.8355,13.1296,N/A
2017,3,24,9,0,168,1,169,104,754,516,8,10,56.96,0,0.13,3.9000000000000004,3.017,164.8,94.72,12,1020,9.4732,7.4102,N/A
2017,3,24,9,30,247,33,268,111,791,601,8,10,51.800000000000004,0,0.13,4.2,3.019,164.8,94.74,12,1020,15.3761,12.0512,N/A
2017,3,24,10,0,151,0,151,130,790,669,8,10,47.050000000000004,0,0.13,4.5,3.0220000000000002,183.3,98.63,13,1020,8.8122,6.9157,N/A
2017,3,24,10,30,26,0,26,134,812,730,8,10,42.87,0,0.13,4.3,2.986,183.3,98.65,13,1020,1.5360,1.2065,N/A
2017,3,24,11,0,90,0,90,147,811,774,8,11,39.44,0,0.13,4.2,2.951,200.20000000000002,97.87,14,1020,5.3622,4.2144,N/A
2017,3,24,11,30,184,4,188,149,822,806,8,11,36.99,0,0.13,3.8000000000000003,2.8890000000000002,200.20000000000002,97.88,14,1020,11.2607,8.8535,N/A
2017,3,24,12,0,297,20,314,154,822,822,8,11,35.730000000000004,0,0.13,3.4000000000000004,2.827,211.70000000000002,100,14,1020,18.8551,14.8268,N/A
2017,3,24,12,30,275,15,288,154,824,823,8,11,35.78,0,0.13,3.1,2.726,211.70000000000002,100,14,1020,17.2922,13.5977,N/A
2017,3,24,13,0,133,0,133,169,793,801,8,12,37.14,0,0.13,2.9000000000000004,2.625,224.20000000000002,93.96000000000001,14,1020,7.9639,6.2613,N/A
2017,3,24,13,30,208,7,214,167,786,772,8,11,39.660000000000004,0,0.13,2.5,2.437,224.20000000000002,100,14,1020,12.7438,10.0156,N/A
2017,3,24,14,0,162,0,163,165,769,726,8,11,43.15,0,0.13,2.3000000000000003,2.251,230.70000000000002,97.99000000000001,14,1020,9.6224,7.5579,N/A
2017,3,24,14,30,198,5,202,159,748,666,8,11,47.38,0,0.13,2,2.094,230.70000000000002,97.98,14,1020,11.7759,9.2409,N/A
2017,3,24,15,0,147,0,147,145,736,596,8,11,52.160000000000004,0,0.13,1.7000000000000002,1.937,235.3,96.25,14,1020,8.4217,6.5999,N/A
2017,3,24,15,30,102,0,102,136,695,511,8,11,57.35,0,0.13,1.3,1.847,235.3,96.25,14,1020,5.7061,4.4627,N/A
2017,3,24,16,0,87,0,87,118,660,420,8,11,62.82,0,0.13,0.9,1.758,230.8,95.74000000000001,14,1020,4.7123,3.6740,N/A
2017,3,24,16,30,129,8,132,104,585,319,8,11,68.5,0,0.13,0.6000000000000001,1.72,230.8,100,13,1020,6.8469,5.3116,N/A
2017,3,24,17,0,90,0,90,82,504,218,8,11,74.32000000000001,4,0.13,0.4,1.683,173.8,100,13,1020,4.4277,3.4068,N/A
2017,3,24,17,30,49,0,49,59,351,119,8,9,80.22,4,0.13,0.5,1.666,173.8,100,12,1020,0.0000,0.0000,N/A
2017,3,24,18,0,14,0,14,26,136,36,8,9,86.17,4,0.13,0.7000000000000001,1.649,152.70000000000002,100,12,1020,0.0000,0.0000,N/A
2017,3,24,18,30,0,0,0,0,0,0,8,9,92.13,0,0.13,0.7000000000000001,1.625,152.70000000000002,100,11,1020,0.0000,0.0000,N/A
2017,3,24,19,0,0,0,0,0,0,0,8,9,98.05,0,0.13,0.8,1.601,158,100,11,1020,0.0000,0.0000,N/A
2017,3,24,19,30,0,0,0,0,0,0,8,9,103.9,0,0.13,0.8,1.579,158,100,11,1020,0.0000,0.0000,N/A
2017,3,24,20,0,0,0,0,0,0,0,8,9,109.63,0,0.13,0.9,1.558,164,100,11,1020,0.0000,0.0000,N/A
2017,3,24,20,30,0,0,0,0,0,0,8,9,115.19,0,0.13,0.8,1.55,164,100,11,1020,0.0000,0.0000,N/A
2017,3,24,21,0,0,0,0,0,0,0,8,9,120.51,0,0.13,0.8,1.543,174.10000000000002,100,11,1020,0.0000,0.0000,N/A
2017,3,24,21,30,0,0,0,0,0,0,8,9,125.5,0,0.13,0.8,1.542,174.10000000000002,100,11,1020,0.0000,0.0000,N/A
2017,3,24,22,0,0,0,0,0,0,0,8,9,130.04,0,0.13,0.8,1.542,196.70000000000002,100,11,1020,0.0000,0.0000,N/A
2017,3,24,22,30,0,0,0,0,0,0,8,9,134,0,0.13,0.7000000000000001,1.539,196.70000000000002,100,11,1020,0.0000,0.0000,N/A
2017,3,24,23,0,0,0,0,0,0,0,3,9,137.21,0,0.13,0.7000000000000001,1.537,221.60000000000002,100,11,1020,0.0000,0.0000,N/A
2017,3,24,23,30,0,0,0,0,0,0,4,9,139.46,0,0.13,0.7000000000000001,1.536,221.60000000000002,100,11,1020,0.0000,0.0000,N/A
2017,3,25,0,0,0,0,0,0,0,0,3,9,140.61,0,0.13,0.7000000000000001,1.5350000000000001,241.3,100,11,1020,0.0000,0.0000,N/A
2017,3,25,0,30,0,0,0,0,0,0,3,9,140.54,0,0.13,0.7000000000000001,1.543,241.3,100,10,1020,0.0000,0.0000,N/A
2017,3,25,1,0,0,0,0,0,0,0,3,9,139.27,0,0.13,0.7000000000000001,1.552,264.2,100,10,1020,0.0000,0.0000,N/A
2017,3,25,1,30,0,0,0,0,0,0,1,9,136.9,0,0.13,0.7000000000000001,1.563,264.2,100,10,1020,0.0000,0.0000,N/A
2017,3,25,2,0,0,0,0,0,0,0,3,9,133.6,0,0.13,0.7000000000000001,1.575,287,100,10,1020,0.0000,0.0000,N/A
2017,3,25,2,30,0,0,0,0,0,0,3,9,129.56,0,0.13,0.7000000000000001,1.575,287,100,10,1020,0.0000,0.0000,N/A
2017,3,25,3,0,0,0,0,0,0,0,3,9,124.96000000000001,0,0.13,0.7000000000000001,1.576,304.5,100,10,1020,0.0000,0.0000,N/A
2017,3,25,3,30,0,0,0,0,0,0,4,8,119.93,0,0.13,0.7000000000000001,1.585,304.5,100,10,1020,0.0000,0.0000,N/A
2017,3,25,4,0,0,0,0,0,0,0,4,8,114.58,0,0.13,0.8,1.595,312.20000000000005,100,10,1020,0.0000,0.0000,N/A
2017,3,25,4,30,0,0,0,0,0,0,4,8,108.99000000000001,0,0.13,0.8,1.593,312.20000000000005,100,10,1020,0.0000,0.0000,N/A
2017,3,25,5,0,0,0,0,0,0,0,4,8,103.24000000000001,0,0.13,0.8,1.591,326.8,100,10,1020,0.0000,0.0000,N/A
2017,3,25,5,30,0,0,0,0,0,0,3,8,97.38,0,0.13,0.8,1.587,326.8,100,10,1020,0.0000,0.0000,N/A
2017,3,25,6,0,0,0,0,0,0,0,3,8,91.44,0,0.13,0.8,1.583,335.20000000000005,100,10,1020,0.0000,0.0000,N/A
2017,3,25,6,30,30,189,45,30,189,45,3,9,85.47,4,0.13,1.1,1.586,335.20000000000005,100,11,1020,0.0000,0.0000,N/A
2017,3,25,7,0,59,400,132,59,400,132,2,9,79.51,4,0.13,1.4000000000000001,1.59,334.8,100,12,1020,6.2915,4.7972,N/A
2017,3,25,7,30,79,544,233,79,544,233,1,9,73.60000000000001,0,0.13,1.5,1.616,334.8,100,12,1020,11.5386,8.8889,N/A
2017,3,25,8,0,135,349,267,94,642,337,3,10,67.78,0,0.13,1.7000000000000002,1.6420000000000001,328.3,97.2,13,1020,13.9336,10.8176,N/A
2017,3,25,8,30,105,711,439,105,711,439,1,10,62.1,0,0.13,1.8,1.675,328.3,97.22,13,1020,23.8911,18.6360,N/A
2017,3,25,9,0,107,780,537,107,780,537,0,10,56.63,0,0.13,2,1.709,321,90.16,14,1020,30.1512,23.5886,N/A
2017,3,25,9,30,258,360,482,114,817,624,2,10,51.45,0,0.13,2,1.696,321,84.45,14,1020,27.6924,21.7067,N/A
2017,3,25,10,0,280,408,560,127,828,696,2,10,46.69,0,0.13,2,1.683,315.90000000000003,78.09,15,1020,32.7185,25.6793,N/A
2017,3,25,10,30,260,521,645,131,849,758,2,10,42.49,0,0.13,2,1.678,315.90000000000003,78.07000000000001,15,1020,38.1434,29.9632,N/A
2017,3,25,11,0,255,595,718,130,872,807,2,10,39.050000000000004,0,0.13,2.1,1.674,308.3,73.11,16,1020,42.8165,33.6535,N/A
2017,3,25,11,30,267,596,746,132,880,839,2,10,36.59,4,0.13,2.2,1.692,308.3,73.10000000000001,16,1020,44.7198,35.1618,N/A
2017,3,25,12,0,269,604,762,126,895,857,2,10,35.33,4,0.13,2.3000000000000003,1.71,302.3,73.44,17,1020,45.7918,36.0105,N/A
2017,3,25,12,30,269,604,761,127,895,856,2,10,35.4,4,0.13,2.3000000000000003,1.719,302.3,73.42,17,1020,45.7256,35.9581,N/A
2017,3,25,13,0,379,289,611,133,877,836,2,10,36.78,4,0.13,2.4000000000000004,1.729,297.7,72.98,17,1020,36.6130,28.7869,N/A
2017,3,25,13,30,364,288,586,131,867,802,2,10,39.34,4,0.13,2.5,1.728,297.7,72.96000000000001,17,1020,34.9221,27.4473,N/A
2017,3,25,14,0,341,286,551,127,853,753,2,9,42.86,4,0.13,2.6,1.728,293.8,72.01,17,1020,32.5527,25.5697,N/A
2017,3,25,14,30,307,289,504,123,832,690,8,9,47.11,0,0.13,2.7,1.726,293.8,76.79,16,1020,29.4072,23.0782,N/A
2017,3,25,15,0,278,276,448,118,802,613,2,9,51.92,4,0.13,2.8000000000000003,1.725,289,75.25,16,1020,25.6911,20.1349,N/A
2017,3,25,15,30,111,763,526,111,763,526,2,9,57.120000000000005,4,0.13,2.7,1.724,289,75.25,15,1020,29.4605,23.0431,N/A
